"image","round","plate","row","col","startlivefronds","startdeadfronds","particles","area","perim","mean","circ","feret","minferet","ar","round","solid","perred","pergreen","perblue","numrow"
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",10,1,0,1,643,107.397,97.571,0.701,34.67,27,1.162,0.861,0.899,0.347295815354972,0.377615616662055,0.2749040869384,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",10,1,1,1,1390,209.38,97.6,0.398,53.488,39.497,1.428,0.7,0.827,0.35755806010929,0.377455601092896,0.265126366120219,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",10,1,0,1,545,133.196,94.266,0.386,50.289,19.291,2.518,0.397,0.823,0.361519529841088,0.38616609735571,0.252540682748817,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",10,2,0,1,1228,174.066,102.27,0.509,54.231,33.568,1.917,0.522,0.816,0.35678432906359,0.383077474658583,0.259932857468792,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",10,1,0,1,525,111.74,103.669,0.528,34.713,24.213,1.462,0.684,0.834,0.363470918660995,0.365638072454961,0.271572665567013,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",10,3,1,2,1049,177.238,93.193,0.8275,30.3135,24.7685,1.2035,0.8335,0.932,0.358480507025477,0.380541056394304,0.261202872724018,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",11,2,0,1,1832,229.279,86.253,0.438,65.307,41.634,1.586,0.631,0.869,0.354345162873562,0.37745160554802,0.268006136984607,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",11,1,0,1,533,94.569,88.619,0.749,34.986,23.281,1.443,0.693,0.904,0.335345693361469,0.370417179160225,0.294131807701133,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",11,2,0,2,1563,352.117,117.3345,0.319,48.5195,32.837,1.417,0.718,0.6625,0.351709864392319,0.355691565943993,0.292680189353168,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",11,3,1,1,1756,253.22,94.692,0.344,70.682,43.918,1.46,0.685,0.779,0.357911263183092,0.380232754614962,0.262338247511229,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",11,2,1,1,1035,136.711,90.365,0.696,48.374,31.384,1.635,0.612,0.905,0.353927589959239,0.386004906029252,0.260144967631273,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",11,1,0,1,1691,175.966,94.108,0.686,62.266,38.805,1.662,0.602,0.939,0.354950340743259,0.379383261784333,0.265889545345064,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",11,1,1,1,1338,173.924,89.472,0.556,55.731,32.843,1.637,0.611,0.913,0.360906205293276,0.392525035765379,0.247064258464473,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",11,2,1,2,2074,352.475,99.596,0.4275,46.814,33.7395,1.3535,0.771,0.842,0.361087722603286,0.372662919553021,0.266697858193699,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",12,3,0,2,1560,282.15,82.975,0.5235,44.8105,25.9285,1.745,0.6165,0.831,0.351497917110581,0.37090900161504,0.27755739747699,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",12,2,1,2,760,169.644,101.929,0.6005,30.4535,18.2885,1.925,0.637,0.884,0.35259139564981,0.359667094881858,0.287754014880455,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",12,1,0,1,670,106.225,91.821,0.746,33.121,29,1.128,0.887,0.919,0.351361162842197,0.376130369595917,0.272584702845754,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",12,1,1,1,945,124.953,94.432,0.761,40.46,32.524,1.198,0.834,0.919,0.345483169547046,0.379758274031402,0.274818564328476,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",12,2,0,1,976,144.61,98.875,0.586,49.041,28,1.858,0.538,0.885,0.352529287821323,0.378413822166035,0.269164770332912,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",12,3,1,2,1141,230.007,92.6585,0.546,41.091,20.3895,2.0975,0.504,0.872,0.361206511686665,0.380652450408894,0.258607747567789,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",12,2,0,1,1142,171.48,98.766,0.488,51.856,33.167,1.699,0.589,0.857,0.3584229390681,0.376576959682482,0.265344349269992,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",12,3,1,2,1293,197.622,81.5855,0.6685,31.4905,23.187,1.317,0.765,0.881,0.352702243738909,0.384283500164907,0.263492957886482,8
